gene_id	GO.IDs
comp54160_c0_seq1	GO:0006508;GO:0008237;GO:0008270;GO:0000226;GO:0000922;GO:0005815
comp5417_c0_seq1	GO:0006807;GO:0016810;GO:0017159
comp54176_c0_seq1	GO:0003677;GO:0005524;GO:0008026;GO:0003676;GO:0004386
comp54177_c0_seq1	GO:0003676;GO:0005634;GO:0008270
comp54189_c0_seq1	GO:0005279;GO:0006865;GO:0016020
comp54189_c0_seq1	GO:0005279;GO:0006865;GO:0016020
comp5420_c0_seq1	GO:0005525;GO:0003924;GO:0008549
comp5421_c0_seq1	GO:0004849;GO:0005524;GO:0009058;GO:0016779
comp54216_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0004993
comp54220_c0_seq1	GO:0003700;GO:0005634;GO:0006355
comp5425_c0_seq1	GO:0005515;GO:0005524;GO:0044267;GO:0003763
comp54257_c0_seq1	GO:0010992
comp54258_c0_seq1	GO:0003677;GO:0005634
comp54260_c0_seq1	GO:0004295;GO:0006508;GO:0004263;GO:0008236;GO:0004252;GO:0004289;GO:0008132;GO:0008243;GO:0008991;GO:0016808
comp54266_c0_seq1	GO:0005622;GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0010992
comp54268_c0_seq1	GO:0005215;GO:0006810;GO:0008021;GO:0016020;GO:0003899;GO:0007268
comp54268_c0_seq1	GO:0005215;GO:0006810;GO:0008021;GO:0016020;GO:0003899;GO:0007268
comp54275_c0_seq1	GO:0005328;GO:0005887;GO:0006836;GO:0016020;GO:0005330;GO:0007268
comp54276_c0_seq1	GO:0003723;GO:0003964;GO:0006278
comp54292_c0_seq1	GO:0006952;GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0005509
comp54302_c0_seq1	GO:0003824;GO:0006508;GO:0008236;GO:0004274;GO:0016020
comp54302_c0_seq1	GO:0003824;GO:0006508;GO:0008236;GO:0004274;GO:0016020
comp54304_c0_seq1	GO:0010992
comp5431_c0_seq1	GO:0004245;GO:0006508;GO:0016020;GO:0008237;GO:0008270;GO:0016511
comp54310_c0_seq1	GO:0005215;GO:0006810;GO:0016020
comp54326_c0_seq1	GO:0003677;GO:0006355
comp5433_c0_seq1	GO:0004871;GO:0007165;GO:0003700;GO:0005634;GO:0006355;GO:0017162
comp54335_c0_seq1	GO:0004222;GO:0006508;GO:0008237;GO:0008270;GO:0031012;GO:0004249;GO:0008133;GO:0008319;GO:0030402
comp5434_c0_seq1	GO:0005089
comp54349_c0_seq1	GO:0005515
comp54359_c0_seq1	GO:0004806;GO:0006629;GO:0003824
comp54359_c0_seq1	GO:0004806;GO:0006629;GO:0003824
comp54359_c0_seq1	GO:0004806;GO:0006629;GO:0003824
comp5436_c0_seq1	GO:0005737;GO:0006817
comp54369_c0_seq1	GO:0004309
comp54382_c0_seq1	GO:0003824;GO:0006508;GO:0008236;GO:0004274;GO:0016020
comp5440_c0_seq1	GO:0006950;GO:0006979
comp54403_c0_seq1	GO:0005279;GO:0006865;GO:0016020
comp54407_c0_seq1	GO:0005737;GO:0006915
comp5441_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004693;GO:0008353
comp54416_c0_seq1	GO:0003677;GO:0006355
comp54429_c0_seq1	GO:0016021
comp54440_c0_seq1	GO:0005622;GO:0006396
comp54466_c0_seq1	GO:0006950;GO:0033554
comp5448_c0_seq1	GO:0004672;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0016443;GO:0016891
comp5449_c0_seq1	GO:0005737;GO:0006817
comp54491_c0_seq1	GO:0007155
comp54492_c0_seq1	GO:0001584;GO:0007186;GO:0016021
comp545_c0_seq1	GO:0006122;GO:0008121;GO:0015008
comp5450_c0_seq1	GO:0005215;GO:0006810;GO:0016020;GO:0008523
comp54509_c0_seq1	GO:0000786;GO:0003677;GO:0005634;GO:0006334;GO:0007001
comp54511_c0_seq1	GO:0001584;GO:0007186;GO:0016021
comp5452_c0_seq1	GO:0003777;GO:0005524;GO:0005875;GO:0007018;GO:0008574
comp5454_c0_seq1	GO:0003676
comp54548_c0_seq1	GO:0007155;GO:0005509
comp54555_c0_seq1	GO:0005267;GO:0006813;GO:0016020;GO:0005952;GO:0006468;GO:0008603;GO:0005249;GO:0005261;GO:0006812;GO:0005216;GO:0006811
comp54555_c0_seq1	GO:0005267;GO:0006813;GO:0016020;GO:0005952;GO:0006468;GO:0008603;GO:0005249;GO:0005261;GO:0006812;GO:0005216;GO:0006811
comp54558_c0_seq1	GO:0005272;GO:0006814;GO:0016020;GO:0015280;GO:0007600
comp54558_c0_seq1	GO:0005272;GO:0006814;GO:0016020;GO:0015280;GO:0007600
comp54561_c0_seq1	GO:0005198;GO:0005874;GO:0007018
comp5458_c0_seq1	GO:0003676;GO:0003950
comp5459_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004715
comp5462_c0_seq1	GO:0003723;GO:0003899;GO:0006350;GO:0003900;GO:0003901;GO:0003902
comp5463_c0_seq1	GO:0004295;GO:0006508;GO:0004263
comp54635_c0_seq1	GO:0004245;GO:0006508;GO:0016020;GO:0008237;GO:0016512;GO:0016511
comp54639_c0_seq1	GO:0003677;GO:0003899;GO:0006350;GO:0005634;GO:0003900;GO:0003901;GO:0003902
comp5464_c0_seq1	GO:0006508;GO:0030693;GO:0004197;GO:0016946;GO:0004499;GO:0006915;GO:1900119
comp5467_c0_seq1	GO:0005509;GO:0000158;GO:0004721;GO:0004723;GO:0004724;GO:0005963;GO:0008420;GO:0008597;GO:0015071;GO:0017018;GO:0017020;GO:0017023;GO:0030357
comp5468_c0_seq1	GO:0003700;GO:0005634;GO:0006355;GO:0003677
comp54682_c0_seq1	GO:0006952;GO:0042829;GO:0005515;GO:0042981;GO:0005524;GO:0006915
comp54682_c0_seq1	GO:0006952;GO:0042829;GO:0005515;GO:0042981;GO:0005524;GO:0006915
comp54688_c0_seq1	GO:0004437
comp547_c0_seq1	GO:0051059
comp54708_c0_seq1	GO:0004553;GO:0005975;GO:0005509
comp54708_c0_seq1	GO:0004553;GO:0005975;GO:0005509
comp54715_c0_seq1	GO:0004558;GO:0004339
comp5472_c0_seq1	GO:0005509;GO:0007156;GO:0016020
comp54725_c0_seq1	GO:0003676;GO:0005524;GO:0008026;GO:0004386;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
comp54777_c0_seq1	GO:0004709
comp548_c0_seq1	GO:0005524;GO:0006950;GO:0033554;GO:0061077
comp5480_c0_seq1	GO:0003677;GO:0005634;GO:0003700;GO:0006355;GO:0003676;GO:0008270
comp5484_c0_seq1	GO:0005488;GO:0006810;GO:0016020;GO:0005739;GO:0006839;GO:0015207
comp54843_c0_seq1	GO:0005515
comp54846_c0_seq1	GO:0007155
comp5485_c0_seq1	GO:0005554;GO:0016020
comp54854_c0_seq1	GO:0004339
comp54861_c0_seq1	GO:0005001
comp54865_c0_seq1	GO:0008273
comp5488_c0_seq1	GO:0003677;GO:0006355
comp54882_c0_seq1	GO:0005261;GO:0006812;GO:0016020;GO:0005216;GO:0006811
comp54882_c0_seq1	GO:0005261;GO:0006812;GO:0016020;GO:0005216;GO:0006811
comp5489_c0_seq1	GO:0000166;GO:0017111;GO:0005524;GO:0005634;GO:0008722;GO:0000810;GO:0004787;GO:0008758;GO:0008796;GO:0008828;GO:0016462;GO:0016818;GO:0019176;GO:0019177
comp54907_c0_seq1	GO:0008146;GO:0008467;GO:0033872
comp54908_c0_seq1	GO:0005529;GO:0002226;GO:0001867
comp54908_c0_seq1	GO:0005529;GO:0002226;GO:0001867
comp5491_c0_seq1	GO:0004022;GO:0004024
comp54917_c0_seq1	GO:0004601;GO:0004447
comp5492_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674
comp54928_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0004969;GO:0031808
comp5494_c0_seq1	GO:0016787;GO:0006281
comp5495_c0_seq1	GO:0043087
comp5496_c0_seq1	GO:0008570
comp54976_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0005007
comp54982_c0_seq1	GO:0005576
comp54987_c0_seq1	GO:0005509;GO:0007156;GO:0016020;GO:0007154;GO:0016021
comp5500_c0_seq1	GO:0005515
comp5501_c0_seq1	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
comp55015_c0_seq1	GO:0003700;GO:0005634;GO:0006355
comp55031_c0_seq1	GO:0007218;GO:0016020
comp55031_c0_seq1	GO:0007218;GO:0016020
comp5504_c0_seq1	GO:0003824;GO:0003847
comp5504_c0_seq1	GO:0003824;GO:0003847
comp55058_c0_seq1	GO:0003677;GO:0006306;GO:0008270;GO:0003886
comp5506_c0_seq1	GO:0004289;GO:0006508;GO:0004285
comp55076_c0_seq1	GO:0005576
comp55081_c0_seq1	GO:0005272;GO:0006814;GO:0016020;GO:0015280;GO:0007600
comp55081_c0_seq1	GO:0005272;GO:0006814;GO:0016020;GO:0015280;GO:0007600
comp55086_c0_seq1	GO:0006811;GO:0016020;GO:0030594;GO:0005230;GO:0016021;GO:0045211;GO:0006810;GO:0015464
comp5509_c0_seq1	GO:0003824;GO:0006725;GO:0016787;GO:0004301;GO:0003841
comp5510_c0_seq1	GO:0004814
comp55114_c0_seq1	GO:0007155;GO:0005509
comp55116_c0_seq1	GO:0000166;GO:0017111
comp5513_c0_seq1	GO:0004500;GO:0006584
comp5514_c0_seq1	GO:0005525;GO:0006412;GO:0003746;GO:0006414
comp55164_c0_seq1	GO:0043275
comp55174_c0_seq1	GO:0004197;GO:0006508;GO:0000166;GO:0017111;GO:0003777;GO:0007018;GO:0030286;GO:0008567
comp55178_c0_seq1	GO:0003676;GO:0010992
comp55179_c0_seq1	GO:0047756
comp55179_c0_seq1	GO:0047756
comp55192_c0_seq1	GO:0003777;GO:0005524;GO:0005875;GO:0007018
comp55194_c0_seq1	GO:0007218;GO:0016020;GO:0005261;GO:0006812;GO:0005509;GO:0005216;GO:0006811
comp55194_c0_seq1	GO:0007218;GO:0016020;GO:0005261;GO:0006812;GO:0005509;GO:0005216;GO:0006811
comp5521_c0_seq1	GO:0004788;GO:0005524;GO:0009229
comp5522_c0_seq1	GO:0003676;GO:0005634;GO:0008270
comp55248_c0_seq1	GO:0008158;GO:0016020
comp55249_c0_seq1	GO:0005509
comp55256_c0_seq1	GO:0005524
comp5526_c0_seq1	GO:0019135
comp55260_c0_seq1	GO:0003723;GO:0004540;GO:0008859
comp55292_c0_seq1	GO:0005509
comp553_c0_seq1	GO:0005576;GO:0006030;GO:0008061;GO:0005042
comp55310_c0_seq1	GO:0005524;GO:0005783;GO:0051085
comp55311_c0_seq1	GO:0006118;GO:0004497;GO:0016705;GO:0018585;GO:0018586;GO:0018587;GO:0018588;GO:0018589;GO:0018590;GO:0018591;GO:0018592;GO:0018593;GO:0018594;GO:0018595;GO:0018596;GO:0018597;GO:0018598;GO:0018599;GO:0018600;GO:0018601
comp55311_c0_seq1	GO:0006118;GO:0004497;GO:0016705;GO:0018585;GO:0018586;GO:0018587;GO:0018588;GO:0018589;GO:0018590;GO:0018591;GO:0018592;GO:0018593;GO:0018594;GO:0018595;GO:0018596;GO:0018597;GO:0018598;GO:0018599;GO:0018600;GO:0018601
comp55337_c0_seq1	GO:0007165;GO:0008603
comp5536_c0_seq1	GO:0004748;GO:0005971;GO:0006260;GO:0005509
comp55374_c0_seq1	GO:0016021;GO:0005261;GO:0006812;GO:0016020;GO:0005509;GO:0005216;GO:0006811
comp55374_c0_seq1	GO:0016021;GO:0005261;GO:0006812;GO:0016020;GO:0005509;GO:0005216;GO:0006811
comp5539_c0_seq1	GO:0004826
comp55391_c0_seq1	GO:0009117;GO:0016787;GO:0004528;GO:0004551;GO:0009719;GO:0035381;GO:0035587
comp55395_c0_seq1	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0016887;GO:0000166;GO:0017111
comp5542_c0_seq1	GO:0005509
comp5542_c0_seq1	GO:0005509
comp55421_c0_seq1	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
comp55423_c0_seq1	GO:0006811;GO:0016020;GO:0030594;GO:0005230;GO:0016021;GO:0045211;GO:0006810;GO:0015464
comp55428_c0_seq1	GO:0005622;GO:0008270;GO:0010992
comp55441_c0_seq1	GO:0016020
comp55442_c0_seq1	GO:0047757
comp55460_c0_seq1	GO:0003677;GO:0006306;GO:0004222;GO:0006508;GO:0008237;GO:0008270;GO:0031012;GO:0004249;GO:0008133;GO:0008319;GO:0030402
comp5547_c0_seq1	GO:0004197;GO:0006508;GO:0004198;GO:0005622;GO:0005509
comp5547_c0_seq1	GO:0004197;GO:0006508;GO:0004198;GO:0005622;GO:0005509
comp55474_c0_seq1	GO:0016021;GO:0008273
comp55474_c0_seq1	GO:0016021;GO:0008273
comp5548_c0_seq1	GO:0003676;GO:0005634;GO:0008270
comp55482_c0_seq1	GO:0003840
comp55484_c0_seq1	GO:0031419
comp5549_c0_seq1	GO:0006915;GO:1900119
comp55492_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0004993
comp5550_c0_seq1	GO:0004840;GO:0006464;GO:0006512;GO:0004842;GO:0010992
comp55508_c0_seq1	GO:0005279;GO:0006865;GO:0016020;GO:0006810
comp5552_c0_seq1	GO:0005488;GO:0006810;GO:0016020;GO:0005739;GO:0006839;GO:0005743;GO:0005215;GO:0005310
comp5554_c0_seq1	GO:0004715
comp5556_c0_seq1	GO:0003676;GO:0005634;GO:0008270
comp55561_c0_seq1	GO:0016020;GO:0004238
comp55562_c0_seq1	GO:0006118;GO:0016491;GO:0004047;GO:0005737;GO:0006546;GO:0008480
comp55571_c0_seq1	GO:0005509;GO:0004553;GO:0005975;GO:0004566
comp5558_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004715;GO:0004716
comp5559_c0_seq1	GO:0004772;GO:0017066
comp556_c0_seq1	GO:0004089;GO:0006730;GO:0008270;GO:0031214
comp55602_c0_seq1	GO:0003677;GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626;GO:0006281
comp55612_c0_seq1	GO:0003677;GO:0003700;GO:0005634;GO:0006355;GO:0007548
comp55636_c0_seq1	GO:0003723;GO:0003964;GO:0006278
comp5564_c0_seq1	GO:0005509
comp55644_c0_seq1	GO:0005215;GO:0006810;GO:0016021;GO:0008517;GO:0015232
comp55646_c0_seq1	GO:0004289;GO:0006508;GO:0007155
comp55655_c0_seq1	GO:0005215;GO:0005576;GO:0006810
comp55656_c0_seq1	GO:0003700;GO:0005634;GO:0006355
comp5566_c0_seq1	GO:0005737;GO:0006817
comp55666_c0_seq1	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
comp55669_c0_seq1	GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0009719;GO:0005164;GO:0033209
comp55669_c0_seq1	GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0009719;GO:0005164;GO:0033209
comp5569_c0_seq1	GO:0004147;GO:0004405;GO:0004406;GO:0008080;GO:0008374;GO:0008415;GO:0008951;GO:0016406;GO:0016407;GO:0016408;GO:0016409;GO:0016410;GO:0016411;GO:0016412;GO:0016413;GO:0016414;GO:0016415;GO:0016416;GO:0016417;GO:0016418;GO:0016419;GO:0016420;GO:0016454;GO:0016747;GO:0016748;GO:0016749;GO:0016750;GO:0016751;GO:0016752;GO:0016753;GO:0018030;GO:0018031;GO:0018711;GO:0018712;GO:0018713;GO:0019105;GO:0019107;GO:0019186;GO:0019705;GO:0019706;GO:0019707;GO:0046941;GO:0008514
comp557_c0_seq1	GO:0006118;GO:0004497;GO:0016539;GO:0004508
comp55700_c0_seq1	GO:0051301
comp55700_c0_seq1	GO:0051301
comp55702_c0_seq1	GO:0003913;GO:0006281;GO:0003904
comp55702_c0_seq1	GO:0003913;GO:0006281;GO:0003904
comp55716_c0_seq1	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0016887;GO:0000166;GO:0017111
comp55726_c0_seq1	GO:0005261;GO:0006812;GO:0016020;GO:0001518;GO:0005248;GO:0006814;GO:0005216;GO:0006811;GO:0004016;GO:0008294;GO:0005245;GO:0007268
comp55726_c0_seq1	GO:0005261;GO:0006812;GO:0016020;GO:0001518;GO:0005248;GO:0006814;GO:0005216;GO:0006811;GO:0004016;GO:0008294;GO:0005245;GO:0007268
comp55726_c0_seq1	GO:0005261;GO:0006812;GO:0016020;GO:0001518;GO:0005248;GO:0006814;GO:0005216;GO:0006811;GO:0004016;GO:0008294;GO:0005245;GO:0007268
comp55726_c0_seq1	GO:0005261;GO:0006812;GO:0016020;GO:0001518;GO:0005248;GO:0006814;GO:0005216;GO:0006811;GO:0004016;GO:0008294;GO:0005245;GO:0007268
comp5573_c0_seq1	GO:0004325;GO:0006783
comp55739_c0_seq1	GO:0001584;GO:0007186;GO:0016021
comp55748_c0_seq1	GO:0006915;GO:1900119;GO:0040029;GO:0016570
comp55758_c0_seq1	GO:0005509;GO:0007156;GO:0016020
comp5579_c0_seq1	GO:0005509;GO:0007156;GO:0016020;GO:0005198;GO:0007155
comp5582_c0_seq1	GO:0003824;GO:0006633;GO:0004315;GO:0004312
comp5583_c0_seq1	GO:0004605
comp5584_c0_seq1	GO:0005524;GO:0006812;GO:0015662;GO:0016020;GO:0016021;GO:0016887;GO:0004012
comp55854_c0_seq1	GO:0008146;GO:0045130
comp5587_c0_seq1	GO:0003824
comp55878_c0_seq1	GO:0005515;GO:0005267;GO:0006813;GO:0016020;GO:0005249;GO:0008076;GO:0005261;GO:0006812;GO:0005216;GO:0006811;GO:0007268
comp55889_c0_seq1	GO:0004970
comp5589_c0_seq1	GO:0005515
comp55892_c0_seq1	GO:0005261;GO:0006812;GO:0016020;GO:0005216;GO:0006811;GO:0007268
comp55892_c0_seq1	GO:0005261;GO:0006812;GO:0016020;GO:0005216;GO:0006811;GO:0007268
comp559_c0_seq1	GO:0005094;GO:0005737
comp55900_c0_seq1	GO:0005524;GO:0015986;GO:0016469;GO:0046933;GO:0046961;GO:0008270
comp55908_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0005489;GO:0006118;GO:0004969;GO:0031808
comp55938_c0_seq1	GO:0005525;GO:0007264;GO:0006886;GO:0015031
comp55942_c0_seq1	GO:0005261;GO:0006812;GO:0016020;GO:0005245;GO:0005891;GO:0006816;GO:0016021;GO:0005216;GO:0006811;GO:0007268
comp55942_c0_seq1	GO:0005261;GO:0006812;GO:0016020;GO:0005245;GO:0005891;GO:0006816;GO:0016021;GO:0005216;GO:0006811;GO:0007268
comp55971_c0_seq1	GO:0005515
comp5598_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0005622;GO:0007165;GO:0004674;GO:0004713;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557
comp55987_c0_seq1	GO:0005524
comp55997_c0_seq1	GO:0004067;GO:0006520;GO:0004622
comp56_c0_seq1	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0042254
comp560_c0_seq1	GO:0004129;GO:0006118;GO:0009481;GO:0009482;GO:0009483;GO:0009485;GO:0006950;GO:0006979;GO:0034599
comp56001_c0_seq1	GO:0046592
comp56008_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0004993
comp5601_c0_seq1	GO:0005634;GO:0045449
comp56016_c0_seq1	GO:0004725;GO:0006470;GO:0004721;GO:0004727
comp5603_c0_seq1	GO:0006812;GO:0008324;GO:0016020;GO:0005385
comp56034_c0_seq1	GO:0005215;GO:0006810;GO:0016020;GO:0016021
comp56036_c0_seq1	GO:0015520;GO:0015904;GO:0016021;GO:0005215;GO:0006810
comp56038_c0_seq1	GO:0007242
comp56039_c0_seq1	GO:0000786;GO:0003677;GO:0005634;GO:0006334;GO:0007001
comp5604_c0_seq1	GO:0007165
comp56060_c0_seq1	GO:0003676;GO:0008033;GO:0016491;GO:0050660;GO:0017150
comp56062_c0_seq1	GO:0005489;GO:0006118;GO:0010992
comp56065_c0_seq1	GO:0005249;GO:0006813;GO:0008076;GO:0016020
comp5607_c0_seq1	GO:0000158;GO:0004721;GO:0004723;GO:0004724;GO:0005963;GO:0008420;GO:0008597;GO:0015071;GO:0017018;GO:0017020;GO:0017023;GO:0030357;GO:0008601
comp5609_c0_seq1	GO:0005524;GO:0016887;GO:0000166;GO:0017111
comp5609_c0_seq1	GO:0005524;GO:0016887;GO:0000166;GO:0017111
comp56097_c0_seq1	GO:0003723;GO:0004540;GO:0000175;GO:0004534;GO:0016896
comp561_c0_seq1	GO:0007155;GO:0005001
comp5610_c0_seq1	GO:0002226;GO:0001867
comp5610_c0_seq1	GO:0002226;GO:0001867
comp5613_c0_seq1	GO:0000226;GO:0005874;GO:0007600
comp5614_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0001590
comp5616_c0_seq1	GO:0016020;GO:0017134;GO:0002226;GO:0009682
comp56168_c0_seq1	GO:0016262
comp5617_c0_seq1	GO:0017113;GO:0002226;GO:0001867
comp5617_c0_seq1	GO:0017113;GO:0002226;GO:0001867
comp56183_c0_seq1	GO:0003924;GO:0005525;GO:0006955
comp56186_c0_seq1	GO:0001584;GO:0007186;GO:0016021
comp5619_c0_seq1	GO:0004197;GO:0004221;GO:0006511;GO:0007268;GO:0048167
comp56191_c0_seq1	GO:0004856
comp56191_c0_seq1	GO:0004856
comp562_c0_seq1	GO:0003676;GO:0005524;GO:0008026;GO:0004386;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
comp56200_c0_seq1	GO:0016020
comp5621_c0_seq1	GO:0008083
comp5623_c0_seq1	GO:0005509
comp56244_c0_seq1	GO:0003847
comp56259_c0_seq1	GO:0003700;GO:0005634;GO:0006355
comp56296_c0_seq1	GO:0005524
comp563_c0_seq1	GO:0006457;GO:0003755;GO:0004600;GO:0030051;GO:0042027;GO:0005528
comp5631_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0001590
comp56311_c0_seq1	GO:0005509;GO:0007156;GO:0016020;GO:0007154;GO:0016021
comp56339_c0_seq1	GO:0004287
comp5635_c0_seq1	GO:0002226;GO:0042381
comp5635_c0_seq1	GO:0002226;GO:0042381
comp56366_c0_seq1	GO:0005507
comp56376_c0_seq1	GO:0004806;GO:0006629;GO:0003824
comp56376_c0_seq1	GO:0004806;GO:0006629;GO:0003824
comp56376_c0_seq1	GO:0004806;GO:0006629;GO:0003824
comp5638_c0_seq1	GO:0005215;GO:0006810;GO:0016021
comp56380_c0_seq1	GO:0005515;GO:0007165
comp564_c0_seq1	GO:0004177;GO:0005622;GO:0006508;GO:0004178;GO:0005737;GO:0019538;GO:0030145
comp5640_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0005952;GO:0008603;GO:0004692;GO:0004682;GO:0004691;GO:0005956;GO:0008605
comp56401_c0_seq1	GO:0004558;GO:0004339
comp56412_c0_seq1	GO:0006118;GO:0008121;GO:0016020;GO:0045285
comp5643_c0_seq1	GO:0005267;GO:0006813;GO:0016020;GO:0016021
comp56433_c0_seq1	GO:0016020
comp5645_c0_seq1	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
comp56450_c0_seq1	GO:0016020
comp56465_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0004969;GO:0031808
comp56468_c0_seq1	GO:0005509
comp5647_c0_seq1	GO:0005083
comp5648_c0_seq1	GO:0003676
comp56482_c0_seq1	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0016887;GO:0000166;GO:0017111
comp5650_c0_seq1	GO:0004497;GO:0005507;GO:0004500;GO:0006584
comp5652_c0_seq1	GO:0016020;GO:0030001;GO:0046873;GO:0005385
comp56521_c0_seq1	GO:0005524;GO:0000160;GO:0003677;GO:0006355;GO:0000166;GO:0017111
comp56523_c0_seq1	GO:0004871;GO:0005576;GO:0007223;GO:0007275
comp56526_c0_seq1	GO:0004653
comp56530_c0_seq1	GO:0006508;GO:0008533;GO:0008237;GO:0008270;GO:0004238
comp56533_c0_seq1	GO:0019135
comp56544_c0_seq1	GO:0003824;GO:0045735
comp56553_c0_seq1	GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0010992
comp56558_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0005509
comp56564_c0_seq1	GO:0040029;GO:0016570
comp56566_c0_seq1	GO:0001584;GO:0007186;GO:0016021
comp56568_c0_seq1	GO:0004890;GO:0005230;GO:0006811;GO:0016021;GO:0045211;GO:0016020;GO:0030594
comp56578_c0_seq1	GO:0004510
comp56579_c0_seq1	GO:0004553;GO:0005975
comp5658_c0_seq1	GO:0008152;GO:0016491;GO:0016630
comp56584_c0_seq1	GO:0003676
comp5659_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004674;GO:0004713;GO:0007242;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557
comp56599_c0_seq1	GO:0003684;GO:0005524;GO:0006298;GO:0006259;GO:0003677;GO:0006281
comp56612_c0_seq1	GO:0003676;GO:0003743
comp56624_c0_seq1	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
comp5663_c0_seq1	GO:0005489;GO:0005506;GO:0006118
comp56632_c0_seq1	GO:0004222;GO:0006508;GO:0008237;GO:0008270;GO:0031012;GO:0004249;GO:0008133;GO:0008319;GO:0030402
comp56635_c0_seq1	GO:0007218;GO:0016020;GO:0004930
comp56636_c0_seq1	GO:0006281
comp5664_c0_seq1	GO:0003735;GO:0005622;GO:0005840;GO:0006412
comp5665_c0_seq1	GO:0042576
comp5666_c0_seq1	GO:0003746;GO:0006414;GO:0005634;GO:0007046;GO:0006412
