gene_id,log2fold
comp24189_c0_seq1,0.275977873091049
comp2419_c0_seq1,-0.814754149828213
comp24190_c0_seq1,-0.0794777887131266
comp24191_c0_seq1,-0.226142372093473
comp24194_c0_seq1,-0.218450315610652
comp24196_c0_seq1,0.102459582377722
comp242_c0_seq1,-0.00390830107031038
comp2420_c0_seq1,-0.00582579275185612
comp24202_c0_seq1,-0.00056161588508656
comp24203_c0_seq1,0.0332085678986254
comp24208_c0_seq1,0.0629922350434535
comp24209_c0_seq1,-0.259947596602995
comp2421_c0_seq1,0.0760519030425389
comp24210_c0_seq1,-0.0647146423870966
comp24214_c0_seq1,-0.0539169094307969
comp24216_c0_seq1,0.00248165301934517
comp24217_c0_seq1,-0.0242190572061195
comp24218_c0_seq1,-0.0125961571530142
comp24219_c0_seq1,0.0597825364172992
comp24221_c0_seq1,-0.0595501079023872
comp24222_c0_seq1,-0.154403852047239
comp24224_c0_seq1,-0.0471670019826288
comp24225_c0_seq1,0.497144658225299
comp24226_c0_seq1,-0.132632653867185
comp24227_c0_seq1,0.506404532932521
comp24228_c0_seq1,-0.0118404529078604
comp24229_c0_seq1,0.285894222493869
comp2423_c0_seq1,0.0703889684356939
comp24231_c0_seq1,0.0965676797135274
comp24233_c0_seq1,-0.0113411870374798
comp24234_c0_seq1,-0.399361869162891
comp24237_c0_seq1,-0.0629010594410394
comp24239_c0_seq1,0.0107823380047772
comp2424_c0_seq1,-0.260471821692213
comp24242_c0_seq1,0.309494520967909
comp24244_c0_seq1,0.0493013083727638
comp24245_c0_seq1,-1.27833025287719
comp24248_c0_seq1,-0.139746053570892
comp24249_c0_seq1,-0.0134524462539227
comp2425_c0_seq1,-0.0205096430884508
comp24250_c0_seq1,0.238298778868899
comp24251_c0_seq1,-0.322285416397356
comp24252_c0_seq1,-0.24023353421194
comp24256_c0_seq1,-0.120023784194564
comp24257_c0_seq1,0.196744221512293
comp24258_c0_seq1,-0.179952386751353
comp2426_c0_seq1,-0.0763754095661282
comp24265_c0_seq1,-0.00664283667026594
comp24266_c0_seq1,0.00701855586211047
comp24269_c0_seq1,-0.0660815733154165
comp2427_c0_seq1,-0.407706906249335
comp24270_c0_seq1,0.126856506671331
comp24271_c0_seq1,0.0182908452061569
comp24272_c0_seq1,-0.0756342012461846
comp24273_c0_seq1,-0.896438646273228
comp24274_c0_seq1,0.530571849532192
comp24275_c0_seq1,-0.0100503492702126
comp24276_c0_seq1,-0.26399582927808
comp24277_c0_seq1,-0.0780001798415702
comp24278_c0_seq1,-0.0176244143889072
comp24279_c0_seq1,0.0760662112783915
comp2428_c0_seq1,0.0846836359525635
comp24280_c0_seq1,-0.25244331930414
comp24281_c0_seq1,-0.015800169929828
comp24282_c0_seq1,-0.0163405827393029
comp24284_c0_seq1,-0.0348537478389687
comp24289_c0_seq1,0.0383154339454504
comp2429_c0_seq1,-0.020706083962053
comp24294_c0_seq1,0.0437791188141406
comp24297_c0_seq1,-0.0714358195752927
comp24299_c0_seq1,0.0746889057864811
comp243_c0_seq1,-0.270007302455674
comp2430_c0_seq1,0.146207646213052
comp24302_c0_seq1,-0.179864351216617
comp24305_c0_seq1,-0.0352394671012084
comp24306_c0_seq1,0.0608187966209345
comp24310_c0_seq1,0.808434869393852
comp24311_c0_seq1,0.0147518181463449
comp24312_c0_seq1,-0.00214783832567492
comp24313_c0_seq1,-0.0112357400704929
comp24314_c0_seq1,-0.00939996554760472
comp24316_c0_seq1,-0.215851007156406
comp24317_c0_seq1,-0.50321246176175
comp2432_c0_seq1,-0.00760744571264555
comp24320_c0_seq1,0.00261829345088487
comp24323_c0_seq1,-0.165535467474594
comp24325_c0_seq1,-0.66573357447958
comp24327_c0_seq1,-0.0436133279070762
comp24328_c0_seq1,-0.155105765352711
comp24330_c0_seq1,1.16509976400014
comp24332_c0_seq1,-1.39166298195038
comp24333_c0_seq1,-0.0103674483583731
comp24334_c0_seq1,-0.156354020899481
comp24336_c0_seq1,-0.00117891678738417
comp24337_c0_seq1,-0.0224121222258559
comp24338_c0_seq1,0.603696808589208
comp2434_c0_seq1,0.0187061832158858
comp24340_c0_seq1,-0.996370130193673
comp24342_c0_seq1,0.179638971812686
comp24344_c0_seq1,0.0103277657812911
comp24345_c0_seq1,-0.425622926268793
comp24346_c0_seq1,-0.194904224850652
comp24347_c0_seq1,0.279296939526302
comp24348_c0_seq1,0.188272990785466
comp24349_c0_seq1,-0.187446061181947
comp2435_c0_seq1,0.241114069267512
comp24352_c0_seq1,0.241855406589706
comp24354_c0_seq1,-0.0182440358508623
comp24356_c0_seq1,-0.510008358250355
comp24357_c0_seq1,0.0916704806999509
comp24359_c0_seq1,0.2697438038634
comp2436_c0_seq1,0.286457544952967
comp24361_c0_seq1,-0.219052778410073
comp24363_c0_seq1,-0.0719090266331717
comp24366_c0_seq1,0.0627333187614651
comp2437_c0_seq1,-0.00321815963856744
comp24371_c0_seq1,0.00595237630557275
comp24373_c0_seq1,2.02439739799349
comp24374_c0_seq1,-0.166700541072398
comp24379_c0_seq1,-0.0515612222059279
comp2438_c0_seq1,-Inf
comp24382_c0_seq1,0.0182732141463739
comp24383_c0_seq1,-0.69721370343621
comp24384_c0_seq1,-0.00261830897662326
comp24385_c0_seq1,0.0606605735218516
comp24386_c0_seq1,0.202019784225797
comp24387_c0_seq1,0.84680850840034
comp24388_c0_seq1,-0.0082757419993691
comp2439_c0_seq1,-0.0146778377812108
comp24394_c0_seq1,0.0046182055008408
comp24396_c0_seq1,-0.0282522754023201
comp2440_c0_seq1,0.000913720563615437
comp24400_c0_seq1,-0.341011842661853
comp2441_c0_seq1,-0.12368976075143
comp24410_c0_seq1,0.0294060677431376
comp24413_c0_seq1,-0.0097462355771322
comp24415_c0_seq1,-0.0155743257633793
comp24416_c0_seq1,0.0207762185897291
comp24419_c0_seq1,-0.0692990618054541
comp2442_c0_seq1,0.00468536886656854
comp24423_c0_seq1,0.0994509987679764
comp24424_c0_seq1,0.186616691833791
comp24426_c0_seq1,0.0433302016358558
comp24428_c0_seq1,-0.028744008524749
comp24432_c0_seq1,0.0939625697355923
comp2444_c0_seq1,0.104521125063321
comp24440_c0_seq1,-0.0050997487374031
comp24445_c0_seq1,-0.0877176544272984
comp24446_c0_seq1,0.117721231323742
comp24447_c0_seq1,-0.190367417000325
comp24448_c0_seq1,0.0939274772541913
comp24449_c0_seq1,0.811456307830241
comp2445_c0_seq1,0.465960035250843
comp24453_c0_seq1,-0.766851018345741
comp24454_c0_seq1,1.32569372738428
comp24459_c0_seq1,-0.0319939204186763
comp2446_c0_seq1,-0.328022513779162
comp24460_c0_seq1,0.0752916833398227
comp24469_c0_seq1,0.0539267086074192
comp2447_c0_seq1,0.394242204655368
comp24470_c0_seq1,0.00954978628579108
comp24471_c0_seq1,0.132125287551877
comp24472_c0_seq1,0.0656860288900008
comp24473_c0_seq1,0.0115099296065908
comp24474_c0_seq1,0.459682727175282
comp24475_c0_seq1,0.399918944767409
comp24478_c0_seq1,-0.036849128538766
comp24479_c0_seq1,0.00348689906473478
comp2448_c0_seq1,-0.141979341346225
comp24480_c0_seq1,-0.0630856251411002
comp24482_c0_seq1,-0.0126245498225895
comp24484_c0_seq1,-0.086590647624786
comp24485_c0_seq1,0.0877219861961107
comp2449_c0_seq1,-0.023006064984891
comp24492_c0_seq1,-0.180219947650938
comp24493_c0_seq1,-0.0774607581113167
comp24495_c0_seq1,-0.0625363315522559
comp24497_c0_seq1,-0.213063506696658
comp24499_c0_seq1,-0.142069263780936
comp24503_c0_seq1,0.133060147400084
comp24505_c0_seq1,0.125879481810089
comp24507_c0_seq1,-0.00214437004454767
comp24508_c0_seq1,0.0416609272267034
comp24510_c0_seq1,0.0964373292521493
comp24514_c0_seq1,-0.714186352215958
comp24515_c0_seq1,0.0132614383355928
comp24516_c0_seq1,-0.964350467839406
comp24518_c0_seq1,-0.132202321016805
comp24519_c0_seq1,-0.345742319516853
comp2452_c0_seq1,-0.0149780604437859
comp24520_c0_seq1,-0.016611879974259
comp24522_c0_seq1,0.00321610620749405
comp24525_c0_seq1,0.03376133402521
comp24526_c0_seq1,-0.461873415074496
comp2453_c0_seq1,-0.0213487328960645
comp24534_c0_seq1,-0.110736399394047
comp24536_c0_seq1,-0.0868770651253953
comp24539_c0_seq1,-0.336086848923321
comp24540_c0_seq1,-0.275740797176967
comp24541_c0_seq1,0.0152446404767038
comp24542_c0_seq1,-0.0683124408985221
comp24543_c0_seq1,-0.0171507080370569
comp24544_c0_seq1,-0.227185620270303
comp24547_c0_seq1,-0.165405410410842
comp24548_c0_seq1,0.000293969001881482
comp2455_c0_seq1,0.324816260020624
comp24551_c0_seq1,-0.448543249351604
comp24555_c0_seq1,0.00388313462027894
comp24557_c0_seq1,0.00276590203308519
comp24558_c0_seq1,1.2086545107391
comp24559_c0_seq1,-0.467073060168778
comp2456_c0_seq1,-0.0914432946725464
comp24562_c0_seq1,-0.0233965682713819
comp24564_c0_seq1,0.0435240995640722
comp24566_c0_seq1,-0.0326092441097934
comp24568_c0_seq1,0.791506629023086
comp24569_c0_seq1,-0.0341746614618955
comp24570_c0_seq1,0.160921976820271
comp24571_c0_seq1,-0.00532206012178078
comp24572_c0_seq1,-0.790585800667459
comp24576_c0_seq1,-0.0238373076311308
comp24578_c0_seq1,-0.214733087616211
comp24579_c0_seq1,-0.0791034368592192
comp2458_c0_seq1,-0.0245935719842271
comp24581_c0_seq1,-0.617530970981892
comp24585_c0_seq1,-0.24148031205249
comp24587_c0_seq1,0.00957401453659463
comp24593_c0_seq1,0.881582898679372
comp24594_c0_seq1,-0.214789888219849
comp24595_c0_seq1,-0.146531253350189
comp24596_c0_seq1,0.00438380787506821
comp24598_c0_seq1,-0.0330406484733897
comp246_c0_seq1,-0.0253219561678975
comp2460_c0_seq1,-0.00102451088506004
comp24602_c0_seq1,-0.472300773051512
comp24603_c0_seq1,0.0226090755041288
comp24605_c0_seq1,0.155397130388707
comp24606_c0_seq1,0.0312061537848788
comp24613_c0_seq1,-0.0266216998859511
comp24614_c0_seq1,0.375653286412561
comp24617_c0_seq1,-0.294174559768052
comp24619_c0_seq1,-0.103792324267143
comp2462_c0_seq1,0.0010801737172725
comp24620_c0_seq1,0.0237824388590168
comp24621_c0_seq1,0.182402379233529
comp24622_c0_seq1,-0.504943368980435
comp24623_c0_seq1,-0.0126027869555538
comp24624_c0_seq1,-0.00155936003558685
comp24626_c0_seq1,0.0976612856961798
comp24629_c0_seq1,-0.0317537333488965
comp2463_c0_seq1,-1.28696443343097
comp24632_c0_seq1,0.0654940892480678
comp24633_c0_seq1,-0.0825119483839018
comp24634_c0_seq1,-0.0243054753726639
comp24635_c0_seq1,-2.58606554398516e-05
comp24636_c0_seq1,-0.186188382578264
comp24637_c0_seq1,0.17374703297317
comp24638_c0_seq1,0.176564017156731
comp24639_c0_seq1,-0.161114591063903
comp24640_c0_seq1,0.0171751499931563
comp24641_c0_seq1,0.269275816047171
comp24642_c0_seq1,-0.239837732409243
comp24643_c0_seq1,-0.289949092578059
comp24644_c0_seq1,-0.190484166087815
comp24645_c0_seq1,0.232210395200659
comp24647_c0_seq1,-0.11038987345854
comp24648_c0_seq1,-0.0932268547013897
comp24649_c0_seq1,0.0185317234324892
comp24650_c0_seq1,-0.273858671937708
comp24654_c0_seq1,-0.116387336743124
comp24658_c0_seq1,-0.011961281618936
comp2466_c0_seq1,0.0287489388206634
comp24660_c0_seq1,0.029519956502334
comp24661_c0_seq1,0.011216912641576
comp24662_c0_seq1,0.00169865551177082
comp24663_c0_seq1,-0.435616732080975
comp24666_c0_seq1,0.00198669946077917
comp24668_c0_seq1,-0.1665774517143
comp24669_c0_seq1,0.334577247356805
comp2467_c0_seq1,-0.0282450414384075
comp24670_c0_seq1,-0.301455542519375
comp24671_c0_seq1,-0.00586320155794078
comp24673_c0_seq1,0.152687704443944
comp24674_c0_seq1,0.0574922481046432
comp24675_c0_seq1,0.00625382346595246
comp24676_c0_seq1,0.0877646389165036
comp24678_c0_seq1,0.287076073787042
comp24681_c0_seq1,0.016906696167256
comp24683_c0_seq1,0.0177354616447651
comp24684_c0_seq1,0.457394729302491
comp24685_c0_seq1,0.0503480206245808
comp24686_c0_seq1,0.362815037531114
comp2469_c0_seq1,0.117103718335723
comp24690_c0_seq1,0.291620250076509
comp24691_c0_seq1,-0.0953146529307563
comp24693_c0_seq1,0.340948963999646
comp24696_c0_seq1,-0.231286091851328
comp24697_c0_seq1,-0.0113390897659132
comp24698_c0_seq1,-0.343756870213522
comp24699_c0_seq1,0.273280197614933
comp247_c0_seq1,-0.0211570893679292
comp2470_c0_seq1,-0.0330429033699309
comp24701_c0_seq1,0.0295230723764375
comp24702_c0_seq1,0.0753956704600979
comp24704_c0_seq1,-0.035836380358057
comp24705_c0_seq1,-0.113931294211722
comp24706_c0_seq1,-0.345262380871008
comp2471_c0_seq1,0.201451095059968
comp24711_c0_seq1,0.0174791170064634
comp24716_c0_seq1,0.426041468007126
comp24720_c0_seq1,0.332569781805259
comp24721_c0_seq1,0.0454499159003572
comp24722_c0_seq1,-0.206953337764284
comp24725_c0_seq1,0.0630762235916568
comp24727_c0_seq1,-0.214851586990238
comp24728_c0_seq1,-0.14437487865508
comp24729_c0_seq1,-0.0655364328646805
comp24730_c0_seq1,-0.0114583188459332
comp24733_c0_seq1,-0.0693606286256782
comp24734_c0_seq1,0.296589526302845
comp24739_c0_seq1,-0.00879190175792933
comp24740_c0_seq1,0.00448266803835316
comp24742_c0_seq1,-0.0160908120496453
comp24746_c0_seq1,-0.185237762150491
comp24749_c0_seq1,0.0217256506790648
comp2475_c0_seq1,0.900539249879587
comp24750_c0_seq1,0.0299740144045868
comp24752_c0_seq1,-0.560511282042204
comp24753_c0_seq1,0.0500453120606066
comp24756_c0_seq1,-0.13872102870406
comp24757_c0_seq1,0.0104108857280027
comp24758_c0_seq1,-0.0140320907588072
comp24760_c0_seq1,-0.596909885790899
comp24761_c0_seq1,-1.04964448263541
comp24762_c0_seq1,0.0344593654857547
comp24764_c0_seq1,-0.0344523995065637
comp24765_c0_seq1,-0.0012761726589391
comp24766_c0_seq1,0.0748593916515206
comp2477_c0_seq1,0.595158035036269
comp24772_c0_seq1,0.05027557788368
comp24773_c0_seq1,-0.207455535018952
comp24776_c0_seq1,0.0682929737205807
comp24778_c0_seq1,-0.0575247925574228
comp24781_c0_seq1,0.244672783307676
comp24782_c0_seq1,0.171126931015845
comp24784_c0_seq1,0.0675676731472291
comp24785_c0_seq1,0.0369352195547323
comp24786_c0_seq1,-0.078713437592852
comp24788_c0_seq1,-0.0429639450431361
comp2479_c0_seq1,-0.0553488977885955
comp24790_c0_seq1,0.343156918194826
comp24791_c0_seq1,-0.129087705432482
comp24794_c0_seq1,-0.305982417666857
comp24795_c0_seq1,-0.150672165015583
comp24796_c0_seq1,-0.0589931121389198
comp2480_c0_seq1,0.158191680505647
comp24800_c0_seq1,-0.0927569446587014
comp24804_c0_seq1,-0.35063261530967
comp24805_c0_seq1,-0.0841308621533158
comp24807_c0_seq1,-0.0572547006182873
comp24808_c0_seq1,-0.771565781224548
comp24809_c0_seq1,-0.0066864872285583
comp24811_c0_seq1,0.00676418989331492
comp24812_c0_seq1,-0.217634300051635
comp24816_c0_seq1,-0.0404465084345716
comp24817_c0_seq1,0.54175040485867
comp24819_c0_seq1,0.0132767972030205
comp2482_c0_seq1,0.252291272056733
comp24821_c0_seq1,-0.00460379039678593
comp24825_c0_seq1,0.00986868363549687
comp24826_c0_seq1,-0.0442110368583656
comp24827_c0_seq1,0.0931356984142164
comp24829_c0_seq1,-0.212972262566312
comp2483_c0_seq1,-0.133151453185935
comp24835_c0_seq1,0.226407878312429
comp24837_c0_seq1,-0.0970174741470527
comp24840_c0_seq1,-0.00541902403720558
comp24841_c0_seq1,-0.0735862089256361
comp24843_c0_seq1,-0.367839855393775
comp24844_c0_seq1,0.00720676438633081
comp24846_c0_seq1,0.059792739534516
comp24848_c0_seq1,-0.166428938398529
comp24849_c0_seq1,-1.13798452679548
comp2485_c0_seq1,0.103377832205952
comp24851_c0_seq1,-0.00320175582444466
comp24853_c0_seq1,-0.0377424669008652
comp24855_c0_seq1,0.101697062869238
comp24858_c0_seq1,-0.304674705114644
comp2486_c0_seq1,0.239559781339509
comp24860_c0_seq1,0.473370988272038
comp24862_c0_seq1,-0.0882484957649281
comp24866_c0_seq1,-0.173213296541126
comp24867_c0_seq1,-0.43969797743005
comp24868_c0_seq1,-0.0331330659252075
comp2487_c0_seq1,-0.171144366995589
comp24871_c0_seq1,-0.1968083004183
comp24872_c0_seq1,0.32368224767328
comp24875_c0_seq1,0.0749439761149257
comp24876_c0_seq1,0.0695239738549967
comp24877_c0_seq1,0.0197753697773336
comp24879_c0_seq1,-0.665187061205887
comp2488_c0_seq1,0.257734328105028
comp24882_c0_seq1,0.951204746796784
comp24886_c0_seq1,0.0118616000472874
comp2489_c0_seq1,-0.167546377809808
comp24890_c0_seq1,0.14127403883158
comp24891_c0_seq1,0.0867710397000632
comp24893_c0_seq1,-0.0593025262109381
comp24895_c0_seq1,-0.0762422290877168
comp24897_c0_seq1,-0.629049422729866
comp24898_c0_seq1,0.0144976436790738
comp249_c0_seq1,0.018709053505088
comp2490_c0_seq1,0.0218855672516404
comp24900_c0_seq1,0.0544359176517994
comp24902_c0_seq1,0.000265651744342547
comp24903_c0_seq1,-0.0777860798156698
comp24905_c0_seq1,-0.286762928495246
comp24906_c0_seq1,-0.426771108498748
comp24907_c0_seq1,-0.126671449003537
comp24908_c0_seq1,-0.00815703747613264
comp2491_c0_seq1,0.253956600559441
comp24911_c0_seq1,0.042411929444754
comp24914_c0_seq1,-0.0672393025814399
comp24916_c0_seq1,0.00196364307691911
comp24917_c0_seq1,-0.0757461405985298
comp24918_c0_seq1,-0.032478847163826
comp24919_c0_seq1,-0.0383803916882808
comp24920_c0_seq1,-0.160513249696424
comp24921_c0_seq1,-0.00108083854984723
comp24922_c0_seq1,-0.0722256387371557
comp24923_c0_seq1,-0.0181914606608819
comp24925_c0_seq1,0.855200437163667
comp2493_c0_seq1,-0.0609721434803135
comp24931_c0_seq1,-0.0103640203789413
comp24932_c0_seq1,0.154062367326822
comp24933_c0_seq1,-0.182533377949061
comp24936_c0_seq1,-0.23972898251191
comp24937_c0_seq1,0.0107072712838164
comp24939_c0_seq1,-0.00453871315577946
comp24943_c0_seq1,0.196582003958201
comp24944_c0_seq1,0.036247185372146
comp24946_c0_seq1,-0.228253929388318
comp24948_c0_seq1,0.117066536510224
comp24949_c0_seq1,-0.000364149031204471
comp2495_c0_seq1,-0.014123005374761
comp24950_c0_seq1,0.162071449508938
comp24951_c0_seq1,0.52613813250191
comp24955_c0_seq1,-0.049759815581683
comp2496_c0_seq1,0.708022005417086
comp24960_c0_seq1,Inf
comp24962_c0_seq1,0.463400470900801
comp24964_c0_seq1,0.065299594895505
comp24968_c0_seq1,-Inf
comp24969_c0_seq1,0.000993555649184785
comp2497_c0_seq1,-0.0408415624569183
comp24970_c0_seq1,-0.103632879065814
comp24973_c0_seq1,-0.0548651396408526
comp24974_c0_seq1,-0.00441304546564646
comp2498_c0_seq1,0.0538165509875262
comp24981_c0_seq1,-0.0489869139470677
comp24982_c0_seq1,0.539801705341337
comp24988_c0_seq1,-0.183692779383268
comp24989_c0_seq1,0.0119887917569216
comp24990_c0_seq1,-0.807667933427479
comp24992_c0_seq1,-0.0433692957754711
comp24995_c0_seq1,2.37482870066151
comp24996_c0_seq1,0.110478241492721
comp24997_c0_seq1,-0.00383147438510668
comp24998_c0_seq1,-0.0265978499612217
comp25_c0_seq1,-0.216425642533018
comp250_c0_seq1,0.0671535204111317
comp2500_c0_seq1,-0.0154732204091709
comp25003_c0_seq1,-0.0696641459948776
comp25006_c0_seq1,0.00648972497245253
comp25008_c0_seq1,-0.0242525547749344
comp25009_c0_seq1,0.0192286998186995
comp2501_c0_seq1,-0.204925873925368
comp25010_c0_seq1,0.261207852131968
comp25011_c0_seq1,-2.09542807637741
comp25012_c0_seq1,0.108744740702183
comp25016_c0_seq1,0.395308915661533
comp25017_c0_seq1,-0.0452737677049146
comp25018_c0_seq1,-0.203171333721004
comp2502_c0_seq1,-0.395168603264204
comp25021_c0_seq1,0.033952980545372
comp25022_c0_seq1,1.24996617008914
comp25023_c0_seq1,-0.260385919264634
comp25024_c0_seq1,0.00835822320557673
comp25025_c0_seq1,-0.042657178760155
comp25026_c0_seq1,-0.0442621268821236
comp25027_c0_seq1,0.0453975706719514
comp25029_c0_seq1,-0.413725359429608
comp2503_c0_seq1,-0.0936388776107295
comp25035_c0_seq1,-0.37678138637847
comp25036_c0_seq1,0.0386034540660215
comp2504_c0_seq1,0.109685414447297
comp25041_c0_seq1,0.00578654976959233
comp25042_c0_seq1,-0.0425285907708817
comp25043_c0_seq1,0.361609285528737
comp25044_c0_seq1,0.96300899045523
comp25046_c0_seq1,-0.183696642185779
comp25048_c0_seq1,0.096088251440278
comp2505_c0_seq1,-0.0451119082340564
comp25050_c0_seq1,-0.380267254480782
comp25052_c0_seq1,0.0322646934308995
comp25053_c0_seq1,-1.00799776225582
comp25055_c0_seq1,-0.548733512976627
comp25059_c0_seq1,-0.00577999576624622
comp2506_c0_seq1,0.1561626699018
comp25060_c0_seq1,0.028993097096862
comp25061_c0_seq1,-0.121558571818942
comp25066_c0_seq1,-1.11220463005272
comp25068_c0_seq1,-0.222755625867299
comp25069_c0_seq1,0.050719426700967
comp2507_c0_seq1,-0.222392363628652
comp25070_c0_seq1,-0.128291013767384
comp25071_c0_seq1,-0.213349261253803
comp25076_c0_seq1,-0.0724701415403285
comp25078_c0_seq1,-0.578843197157513
comp25079_c0_seq1,-0.0434625728946889
comp2508_c0_seq1,0.15173143119974
comp25080_c0_seq1,-0.0789409053215019
comp25081_c0_seq1,-0.00850951138762193
comp25082_c0_seq1,-1.33404179775566
comp25086_c0_seq1,-0.069633324093869
comp25087_c0_seq1,0.00150018179954233
comp25089_c0_seq1,-0.167113913336421
comp2509_c0_seq1,0.259787630545947
comp25090_c0_seq1,0.144401439224895
comp25094_c0_seq1,0.287513246887447
comp25098_c0_seq1,0.0908328671369467
comp25099_c0_seq1,-0.272141962580138
comp251_c0_seq1,0.577969444540742
comp2510_c0_seq1,0.232740099171966
comp25100_c0_seq1,-0.0643280453917231
comp25103_c0_seq1,-0.451131423944954
comp25105_c0_seq1,-0.236506125532903
comp25106_c0_seq1,-0.0104900801818136
comp25107_c0_seq1,-0.496037901136614
comp25108_c0_seq1,-0.0198913963015174
comp25110_c0_seq1,0.55183866210877
comp25112_c0_seq1,-Inf
comp25115_c0_seq1,-0.0506832619012573
comp25116_c0_seq1,0.00791158264858497
comp25117_c0_seq1,0.0321019766321402
comp25119_c0_seq1,0.547138818773922
comp2512_c0_seq1,0.0109146467953966
comp25123_c0_seq1,-0.0198712642717516
comp25124_c0_seq1,-0.117658634946009
comp25129_c0_seq1,-2.51228456971489
comp2513_c0_seq1,0.0574720883648022
comp25130_c0_seq1,-0.0601965182324463
comp25131_c0_seq1,-0.579431630634623
comp25133_c0_seq1,0.095012041635131
comp25135_c0_seq1,0.183748290171491
comp25136_c0_seq1,-0.177784298308678
comp25137_c0_seq1,0.0374819278579009
comp25138_c0_seq1,-0.102628310097057
comp25139_c0_seq1,-0.0227945639729797
comp2514_c0_seq1,-0.125289624218042
comp25140_c0_seq1,0.059827798598821
comp25141_c0_seq1,-0.0484549042602533
comp25142_c0_seq1,-0.243831584414971
comp25143_c0_seq1,-0.0565787991783587
comp25144_c0_seq1,0.013623177424299
comp25145_c0_seq1,-0.304472712904534
comp25146_c0_seq1,0.0125494584269488
comp25147_c0_seq1,-0.0167101801945599
comp25149_c0_seq1,-0.485876998191557
comp25151_c0_seq1,-0.0314750192123955
comp25152_c0_seq1,0.504967276723294
comp25154_c0_seq1,0.00161191604457518
comp25155_c0_seq1,-0.131530859186515
comp25156_c0_seq1,-0.673383555983035
comp2516_c0_seq1,-0.0257593872791361
comp25160_c0_seq1,-0.0123221725666489
comp25161_c0_seq1,0.0498754892860383
comp25162_c0_seq1,-0.0107056218553724
comp25163_c0_seq1,-0.129299852314458
comp25164_c0_seq1,-1.2245809109645
comp25166_c0_seq1,-0.336729529710411
comp2517_c0_seq1,-0.0472346060405813
comp25170_c0_seq1,0.0159564531666155
comp25175_c0_seq1,0.0887689919587264
comp25176_c0_seq1,-0.0316760955228313
comp25177_c0_seq1,-0.200508826020369
comp25178_c0_seq1,0.258018356042783
comp2518_c0_seq1,-0.435457902986453
comp25180_c0_seq1,-0.00813928054770532
comp25182_c0_seq1,-0.00725644894016046
comp25183_c0_seq1,0.0719601994651881
comp25185_c0_seq1,0.0917077999146965
comp25186_c0_seq1,-0.00544379896408059
comp25187_c0_seq1,0.164698398861032
comp25188_c0_seq1,0.00534018514459181
comp25189_c0_seq1,-0.196731893597742
comp2519_c0_seq1,-0.0654781072973457
comp25190_c0_seq1,-0.169674275365417
comp25191_c0_seq1,0.0161687443779379
comp25194_c0_seq1,0.0821197146711751
comp25195_c0_seq1,0.175118996761659
comp25196_c0_seq1,0.0546369567377173
comp25197_c0_seq1,0.116704539898946
comp25198_c0_seq1,-0.455098537555165
comp25199_c0_seq1,0.745423373374919
comp252_c0_seq1,-0.00482344759355913
comp2520_c0_seq1,-0.038739392766696
comp25201_c0_seq1,0.00793258210097473
comp25204_c0_seq1,-0.0101317865804206
comp25205_c0_seq1,-0.0049233680296426
comp25206_c0_seq1,-0.145971306137495
comp25209_c0_seq1,-0.163171923524873
comp2521_c0_seq1,-0.125971011369817
comp25210_c0_seq1,-0.219749259942921
comp25211_c0_seq1,0.965648436591347
comp25213_c0_seq1,0.140187133015069
comp25214_c0_seq1,-0.125965772365467
comp25215_c0_seq1,0.021310649250358
comp25216_c0_seq1,0.0287821379997154
comp25219_c0_seq1,0.454889536752673
comp2522_c0_seq1,-0.0294907457640446
comp25221_c0_seq1,0.0541612323725928
comp25222_c0_seq1,0.00593359551152864
comp25223_c0_seq1,1.24186917291965
comp25226_c0_seq1,0.193737279273268
comp25227_c0_seq1,0.0157049785171009
comp25228_c0_seq1,-0.0771247143915864
comp2523_c0_seq1,-0.00871365922387166
comp25230_c0_seq1,-0.000759871737760463
comp25231_c0_seq1,0.244311270543575
comp25232_c0_seq1,0.488685625922465
comp25235_c0_seq1,0.14106969662811
comp25236_c0_seq1,-0.503778746950289
comp25237_c0_seq1,4.29604368316683e-05
comp25238_c0_seq1,-0.0249970937790221
comp2524_c0_seq1,-0.343968781580463
comp25241_c0_seq1,-0.248982385840681
comp25242_c0_seq1,-0.0011067943860115
comp25247_c0_seq1,-0.230073845840301
comp25248_c0_seq1,-0.78031135593631
comp25249_c0_seq1,-0.0942259658042994
comp2525_c0_seq1,0.00601841278476902
comp25251_c0_seq1,0.105780489479231
comp25253_c0_seq1,0.568964900609715
comp25254_c0_seq1,0.130681819126527
comp25255_c0_seq1,-0.0983735636240638
comp25257_c0_seq1,-1.62219547749273
comp25258_c0_seq1,-0.147915788837303
comp2526_c0_seq1,0.019604490952112
comp25260_c0_seq1,0.380301859660195
comp25262_c0_seq1,-0.0206443833500121
comp25263_c0_seq1,-0.307531666110775
comp25264_c0_seq1,0.119262941386929
comp25265_c0_seq1,0.0672559526324176
comp25268_c0_seq1,0.273312104095651
comp2527_c0_seq1,-0.0079135056591796
comp25271_c0_seq1,-0.188261773951473
comp25272_c0_seq1,-0.0751354078722688
comp25274_c0_seq1,-2.28128609134644
comp25277_c0_seq1,-0.222344602975705
comp25279_c0_seq1,0.310032293908293
comp2528_c0_seq1,-0.00110824522085396
comp25280_c0_seq1,-0.794508692201876
comp25282_c0_seq1,0.265031178245792
comp25285_c0_seq1,-0.152827540635267
